votos,financ,idade,n_part,fpart,votos_t1
246706.91,8579.9697,50,2,.25297925,54917.742
174406.95,880.12488,46,3,.27043235,5416.1685
243593.64,13718.538,44,1,.24170086,216.21004
145643.22,16690.738,39,2,.34272966,13841.125
226136.72,1461.985,53,1,.33342946,67079.32
145465.16,9662.0225,40,3,.12789482,8565.6504
220372.94,4525.4336,46,0,.23890172,12540.845
224631.41,5526.9927,58,3,.049127094,12762.715
231715.63,1276.4786,48,1,.23184375,42163.426
215051.77,14558.756,42,5,.20311099,37137.07
153999.98,145.09216,54,1,.36604986,15926.993
177651.89,6726.855,48,2,.032534055,4725.6724
220157.14,27369.959,39,2,.10293925,18656.217
216900.88,12434.052,44,2,.51098138,9964.6865
207899.25,203.84193,43,3,.49693289,7175.7773
220323.64,56134.559,53,2,.22397089,24146.568
217995.42,11265.578,46,1,.033356477,26386.307
193881.69,24545.85,56,0,.1696443,4757.2305
179287.28,18295.984,48,2,.23318312,9006.9248
262493.5,20848.264,54,1,.094176017,11942.188
173765.03,5177.5273,47,3,.20684183,1331.0494
139636.89,6114.4795,44,2,.20429707,3711.6841
265772.47,2434.0889,43,1,.04413373,106115.79
319864.03,11726.539,49,0,.17650439,33898.152
180335.78,3893.4153,35,0,.39502242,48845.672
214113.48,873.85938,44,2,.15584971,3151.7061
163969.89,17815.098,33,0,.19919072,20527.387
181780.53,8640.8223,34,1,.24367452,11525.339
219078.27,1819.0354,49,5,.21419336,7896.9063
170240.69,24538.594,47,2,.23796009,24089.529
218295.86,21885.689,43,0,.14641207,12930.121
246122.98,4684.0649,43,1,.23067661,53231.5
214071.8,36164.406,46,2,.1189296,11600.26
202143.28,2227.0781,37,1,.31179467,11716.893
251506.28,13547.48,42,0,.088410765,2510.5437
217350.5,10478.19,48,1,.47166783,8566.6201
180630.73,7369.4063,46,4,.091098294,1814.2977
196581.64,10357.519,45,0,.066133022,8332.2168
234977.7,1550.7697,45,3,.14917122,63927.438
117129.05,5246.3828,54,2,.42865476,4260.3984
158111.84,3241.1147,36,2,.20219815,14856.21
265042.78,8517.2363,46,2,.13249549,56732.094
212131.48,627.24231,41,1,.11235576,22061.898
256011.47,10775.552,54,2,.38090789,48031.102
300438.72,5773.1157,44,3,.09982907,43082.965
220861,6137.6104,52,5,.087652616,303.68903
231811.91,30254.107,48,1,.21002482,50422.898
302849.88,4664.9761,52,2,.10685604,93020.016
315655.25,33174.383,51,4,.37315843,111399.2
251314.75,9227.6543,49,3,.33792117,43199.18
115684.55,9719.415,39,2,.088223502,5313.8594
241336.52,24069.842,49,3,.27944157,10558.029
277481.28,1392.0488,49,0,.087570339,39386.844
194530.89,13919.394,45,4,.27472496,12931.802
173864.88,4213.9844,57,2,.12773918,14681.701
230678.38,9530.5459,36,0,.26017678,38090.031
187579.91,3819.707,52,0,.039818481,9776.832
209673.67,17677.93,42,1,.29755571,23345.465
152333.7,10257.137,35,1,.22470091,5891.0806
127839.82,5025.6445,37,0,.26391155,36389.027
145986.61,21419.504,48,3,.39132985,1231.0781
229957.48,12248.744,53,0,.11235802,8080.4326
251218.23,35683.172,50,0,.41067749,4524.1865
302860.41,10275.506,51,2,.063022703,66820.414
192717.17,39270.379,44,4,.27531984,15612.162
208371.69,16511.656,51,0,.15071049,53811.113
243471.44,2714.293,45,4,.46514618,16992.412
187130.3,5812.7861,37,1,.20078826,14771.304
258377.19,4370.9331,49,2,.091825448,63292.012
145762.2,14702.273,44,3,.2220249,5825.981
182911.25,22284,42,2,.26610744,45461.359
192029.88,2041.5408,44,2,.042922635,16188.417
237883.61,5186.6353,45,4,.33188835,46641.5
210561.2,2270.3784,45,3,.27242514,28108.869
265689.09,11858.428,59,1,.064625457,34255.031
159800.39,22279.568,51,2,.12532394,2656.3357
191291.47,7017.0996,43,1,.18753511,3985.7766
183996.61,8377.2813,40,2,.12069572,14103.044
279007.22,29246.607,48,1,.058474109,99141.43
96734.164,3059.0686,36,6,.25509784,23960.398
230956.55,7461.0259,42,1,.20954362,45131.375
216580.47,5818.6602,47,2,.11219591,8949.752
264828.91,19231.742,48,1,.054678395,18880.535
271730.47,3704.7219,52,1,.39441994,58430.813
128873.16,2688.0591,38,1,.24454769,14708.957
161009.61,2615.4407,44,1,.11402554,9416.6914
247510.92,12340.513,40,1,.31389061,12226.758
268448.88,13341.788,42,0,.30919608,58244.309
265106.09,7896.959,49,1,.16052608,39419.59
142317.83,3981.7805,50,1,.19427404,11110.763
222352.84,9197.4502,37,0,.3873989,30856.988
157672.66,4563.7344,51,5,.30142036,24438.338
242062.78,12109.19,40,3,.16318576,47401.57
213721.41,7281.6382,50,0,.093652152,4335.6338
195892,25068.703,44,1,.04573587,2964.3562
110774.42,1165.4192,53,4,.075731844,5751.4609
238255.69,7084.6519,53,2,.13011412,14404.613
221559.25,2695.1995,44,0,.042626038,54273.5
255466.97,8045.5259,50,1,.19734579,8509.3457
203127.78,9976.7363,40,0,.24199273,55252.266
188272.89,10950.835,54,2,.072975412,3276.0623
360444.88,795.77771,56,1,.43308136,126174.58
205734.16,5832.4922,53,0,.090768486,29327.801
203796.14,4578.7861,49,1,.38738135,45930.727
215305.95,3611.7097,42,3,.34565097,8232.8076
198352.75,12405.74,44,0,.46741807,16590.125
238324.83,7583.7925,47,0,.10473273,23299.375
169594.02,2940.3386,42,1,.46766138,2242.8008
264172.94,11309.993,57,1,.3433167,27746.008
165714.86,5661.9409,35,4,.029404776,9310.6895
187908.84,6524.0962,45,0,.17824706,10740.247
194098.36,1617.0869,33,2,.18844481,78269.047
156302.02,4835.6372,43,1,.04107374,23723.908
250230.19,25906.426,43,6,.044345323,38407.469
181365.7,1182.3888,44,5,.075933404,32655.018
314071.69,19858.391,51,6,.21154258,94898.188
258070.86,7382.4976,48,6,.15866467,6578.0649
223032.64,9734.7734,43,3,.11862605,17798.078
222211.75,921.15363,54,2,.29207462,33339.363
104402.38,20520.869,43,0,.2206559,1953.8928
157587.84,18392.061,48,1,.30150631,18632.389
168847.8,44849.105,35,3,.099211015,31267.359
203961.77,8150.1655,37,3,.28532195,15123.171
167122.78,175.62483,47,2,.30351862,4909.9033
158582.84,2465.6748,42,1,.11286048,34123.793
176136.53,276.20267,51,1,.20781004,3219.9011
279659.16,2407.5647,44,4,.023619452,55726.172
74573.188,1508.0695,36,2,.12542161,7806.2104
225396.73,4985.52,46,1,.21241753,18791.627
190169.16,8499.7793,40,2,.082909934,13820.666
222304.56,7432.8369,40,1,.20174289,63137.035
197929.08,3694.042,46,4,.21612912,30500.023
208616.86,12114.479,47,2,.40168396,27726.631
265226.22,20436.881,47,2,.39657986,84961.281
207801.73,17405.895,43,1,.2984266,4671.0908
200148.75,4460.7876,40,1,.35166714,110.74442
207550.53,6385.1216,54,2,.0099024298,11408.51
236964.63,2570.98,46,2,.10621663,3917.8127
199215.58,9143.4688,50,0,.07010483,2446.7729
144977.33,11152.616,39,1,.37351185,17261.811
210634.08,14596.668,42,2,.035163991,38237.332
218251.22,11057.95,45,1,.17893197,19729.436
275125.38,12069.611,56,0,.10756514,74932.883
250427.17,6295.8628,48,1,.59907389,10704.037
329324.63,15390.528,57,2,.21664038,31438.545
192004.77,2999.187,43,2,.05931446,7275.1221
196670.58,842.92322,46,3,.19213745,16811.59
301386.5,30481.178,52,4,.41978249,15487.755
164440.47,31592.346,44,1,.034412503,1238.3522
200557.05,7.9286146,39,1,.33049139,31021.906
194972.09,1447.1888,42,2,.33222938,4687.627
156121.14,33801.961,45,7,.18605098,8147.3467
158803.94,3907.2949,38,1,.10828554,6797.6079
199675.88,870.27161,49,5,.15480793,2544.615
181986.83,24384.279,41,3,.18012212,940.06927
244685.2,2619.6865,51,1,.18385074,8788.2207
177569.5,1824.1401,28,1,.3577055,13912.31
185318.19,2712.6958,36,0,.082113989,12641.127
166659.19,11712.339,40,5,.28021049,3772.9653
234111.41,18732.834,48,2,.015127336,9706.0498
294818.56,4579.7563,40,2,.11783254,74479.289
130142.08,3986.7698,37,1,.16685268,16043.188
138458.83,21663.775,39,1,.16102983,14965.031
248875.61,2587.7664,43,2,.12447292,23340.26
197372.41,3076.3008,41,3,.076790519,13935.054
290872.31,12997.201,58,3,.27968314,28499.125
197563.75,36408.969,40,3,.13274804,34144.016
215739.59,6959.2461,36,4,.11949396,7227.7231
211726.3,24397.402,49,2,.090851091,25501.148
182056.06,10672.413,32,2,.35231307,16793.785
131458.45,21829.734,43,0,.009878492,3500.48
273652.25,36826.883,50,3,.27021712,96425.234
210845.59,2263.6233,41,2,.29125398,28740.648
203478.39,1117.0426,48,4,.12115533,19796.865
108591.12,9384.7109,34,1,.20528392,729.75146
138394.53,1928.6553,42,4,.31404039,1829.1367
195983.91,5939.1699,50,5,.13660029,65658.398
125629.52,13985.844,40,0,.24329112,15470.403
215638.58,5029.6362,46,3,.18976091,60083.918
224380,7348.5938,56,2,.030254532,41512.637
214005.53,9983.7637,51,2,.24553335,8535.6777
197777.69,33069.574,50,1,.37744203,35310.77
210397.36,8211.7754,47,1,.2954405,53185.098
271670.5,5316.2275,42,2,.084365256,89632.102
192052.88,24370.393,38,1,.33708411,42289.426
227838.91,9412.3613,45,1,.39375448,9100.6787
101721.02,375.69067,34,2,.26862407,4304.8755
134938.72,4549.3428,34,0,.091371536,42973.203
157037.2,8817.3447,38,2,.17157304,9254.7627
228775.64,10837.346,51,1,.28025001,45556.016
303050.41,15291.729,42,3,.12108217,74133.641
143558.78,27675.742,29,0,.19486573,765.05182
212328.98,3630.0349,56,2,.080026247,970.7149
254280.7,37803.547,48,2,.10973394,7377.7388
120001.03,1268.9469,48,0,.33067936,18916.525
145157.83,14357.819,36,2,.28749886,8575.667
237817.16,743.72504,51,0,.29184887,23197.299
249557.84,10825.517,42,1,.023236694,15731.424
308680.03,3159.0632,41,0,.12438136,89104.148
269956.63,2572.6731,49,3,.11791191,56769.703
250661.08,2857.3428,43,2,.083293222,34642.363
164972.16,15072.319,49,0,.019925667,21390.967
204510.52,1214.1395,36,2,.21747021,36266.379
121949.87,33296.93,40,1,.31764382,19349.715
180906.28,3373.9885,43,0,.33431336,24168.666
131573.44,23922.404,40,2,.20565677,13956.765
205415.28,10610.313,37,1,.092894733,60321.805
312213.66,45281.066,62,4,.16179335,58616.867
236118.94,54.518276,50,2,.32742622,2210.6448
268232.47,35966.34,41,0,.17263518,105225.8
164600.44,3717.8206,40,4,.14424676,9968.585
251686.66,15728.113,51,5,.29806218,31153.719
137348.64,5663.0801,42,1,.2438022,4880.2046
185345.66,37585.184,36,3,.20229465,4607.4531
145463.42,7171.8062,41,2,.098450124,15198.08
174881.42,4260.6978,40,4,.37540081,2210.3601
363035.19,142.55144,45,3,.15788954,138227.09
194252.72,313.09314,58,4,.48991543,6307.6768
216528.63,3781.6946,53,1,.15731892,26134.52
260006.67,1874.9956,49,3,.35007119,6142.043
251595,2656.3853,46,0,.081319384,21678.174
168195.28,10521.896,52,2,.50651151,4745.3662
200087.3,20255.604,40,2,.14242153,60780.488
175513.64,7432.0762,39,1,.33614337,48803.293
227677.42,8346.8945,45,2,.27016905,32060.217
166173.56,19833.604,41,1,.10358683,5781.2646
202404.73,27473.953,47,4,.20715936,28736.182
270629.66,2337.8765,55,2,.11838739,32221.307
199902.78,6391.1016,45,3,.41038474,6973.1992
179920.14,12784.08,37,2,.30421716,37652.102
229005.64,1233.6356,49,2,.19930691,16404.48
123101.01,20498.045,41,2,.31788123,6956.6831
161868.08,5211.2168,48,3,.12515742,21660.027
181212.64,5572.917,43,2,.0142,21307.906
261691.39,15718.122,44,1,.10002635,106201.47
85736.203,5161.4204,42,4,.13697085,1389.0623
216362.55,2315.1011,56,1,.341295,14753.791
193236.55,7734.8867,49,1,.28093654,1363.2927
214388.39,7296.3452,50,1,.19975282,19142.936
229847,348.85181,48,0,.16760726,20989.949
208783.13,17283.314,53,2,.22694127,7505.0176
121696.59,7092.1118,53,2,.097337179,820.99005
269057.75,15274.279,57,3,.058670815,45513.016
214233.5,29286.109,45,0,.24845096,16175.978
255662.8,5372.9497,38,6,.11964991,66345.695
145383.09,281.64835,42,1,.38687232,6064.6138
259416.45,786.61835,56,3,.30832964,9814.1973
252559.02,5000.2192,43,1,.16968587,71099.875
235873.67,6531.106,43,1,.24794054,4368.2344
237994,37575,50,4,.25056049,21857.664
192202.5,295.49612,41,2,.30271494,47043.594
178617.5,2967.0442,49,3,.055252392,11077.173
146763.25,7538.2617,46,1,.34053385,32173.07
202589.77,15878.319,47,6,.24385776,15716.063
294598.84,42425.895,45,1,.44353247,75141.297
187812.61,3799.7898,48,3,.11733811,3896.1875
144802.45,6417.4932,40,0,.066248842,23813.873
259892.06,1386.8209,56,1,.25455704,93011.266
139743.05,4165.1797,39,0,.3298313,1007.3271
179156.42,6260.2451,34,4,.16184774,26884.018
233684.92,2708.0188,51,2,.24323556,865.18829
276576.75,10817.851,46,3,.092101306,58251.746
222180.28,7065.6733,47,2,.1462929,7720.439
200088.41,12173.141,48,1,.34761879,8692.6787
149922.14,3828.592,49,2,.17381525,22834.914
270261.28,1935.8387,59,0,.26321778,46391.457
225849.83,2754.916,45,1,.074765019,8698.9697
240738.22,19286.887,49,0,.22977483,10076.392
334490.94,2594.98,50,1,.28264016,27008.023
211268,496.30429,49,4,.088666476,38838.383
135491.86,7126.0942,42,2,.11071069,5347.9204
257509.05,893.35345,54,2,.27344421,21431.947
181437.09,1462.3639,42,2,.25122806,47190.25
182466.02,13570.001,46,2,.23832427,10922.648
198082.3,12388.831,39,5,.27140531,22782.773
225243.27,22347.906,47,2,.12445743,1676.3248
243590.13,29689.814,42,3,.07624843,51949.402
162201.97,1043.5591,39,2,.40769303,7753.5488
155615.98,8665.2979,43,3,.1213735,138.61569
218227.64,4321.437,57,0,.13545726,16004.008
204302.63,1466.5739,53,0,.10462856,4095.0403
348958.97,32193.656,43,1,.22291879,171877.97
281600.34,2618.2141,51,2,.13560002,95827.766
243578.48,15200.243,50,1,.160273,48501.695
210049.47,6103.1787,47,0,.28684676,20334.549
218501.56,13854.121,52,1,.042222619,23013.779
212283.3,2910.3381,34,1,.30365884,23033.314
179002.84,7329.4653,47,3,.12232056,19838.715
189902.19,1316.4633,47,1,.25014517,14049.861
119946.05,2613.4695,34,2,.23044574,22414.904
231290.69,11774.582,50,5,.12652786,13941.268
233011.55,8874.083,42,3,.2035118,40514.586
208127.41,9871.3613,51,2,.21744706,6397.3242
280278.38,6257.3438,58,3,.1321405,31152.037
220676.91,8534.0898,47,1,.36179221,23173.373
410621.88,116.84196,46,2,.27392545,180150.28
294710.47,3877.8435,53,1,.45307741,19681.711
160804.56,4098.75,38,4,.22702284,15505.931
260617.34,6714.209,43,2,.071750842,46747.734
219616.28,7744.3584,36,1,.09026935,1719.9089
192449.8,23842.293,42,3,.26292208,29322.684
143080.63,2203.6038,30,0,.090127267,6250.7583
161759.27,2952.2788,51,1,.6276502,32022.631
207659.45,2004.5045,46,4,.047796071,6864.8379
190427.81,16148.42,46,3,.15350112,1509.916
289141.78,12558.494,52,2,.10749333,3716.834
223806.45,13125.292,53,2,.23575801,24063.129
270304.41,218.938,44,1,.28189549,31978.002
194399.8,30782.664,37,3,.23778363,71185.555
329553.75,8692.5703,42,3,.21041153,118796.79
197923.59,1987.6002,57,1,.25068831,614.67871
292277.09,26074.508,40,2,.12950093,60773.898
207848.56,674.48126,43,2,.10493725,22268.555
168567.67,1740.8147,48,2,.19988951,7729.5376
134013.13,9589.96,33,2,.19553135,8619.1855
151303.83,3690.5718,47,3,.14321393,20371.662
225898.73,2357.1106,48,2,.23118971,10925.637
174880.94,4664.2603,42,5,.057120237,19484.322
305268.81,11470.451,56,3,.063759491,27889.139
162610.03,23300.648,32,4,.17873266,51009.504
218558.03,6222.4087,52,4,.25047532,25134.672
155938.53,31124.311,45,3,.15612116,14293.198
227315.48,23765.447,53,2,.095047504,67991.805
295315.81,13090.771,36,4,.12756971,67658.469
367351.31,1086.1637,54,2,.46341234,16949.91
190641.33,13778.268,37,2,.041618194,45880.473
168406.69,3773.9355,40,4,.13478321,20814.766
194418.67,15270.402,51,3,.30307862,20771.59
237515.06,4842.4819,43,0,.11332846,33453.91
167277.5,1855.4823,42,1,.020700522,6991.1045
177239.8,4001.8735,46,2,.11511745,4916.8638
192939.03,3110.3638,43,2,.64572275,7028.5669
263486.88,28373.938,37,3,.056575093,93777.039
195381.3,1730.5391,55,3,.3121188,25798.334
236781.94,2280.313,45,3,.17764999,85162.789
182853.63,4495.4448,48,3,.033615142,5951.8906
277891.53,35417.766,63,1,.086946383,33322.719
255547.61,15284.586,62,3,.20103244,19932.482
213402.36,35307.652,55,1,.077879377,1033.3379
188577.86,7788.0234,49,3,.12247886,2711.0808
210261.53,36353.441,56,1,.029588405,15596.206
185038.08,182.82123,54,4,.24277027,1673.1154
213782.69,1411.5995,54,5,.267353,20360.84
225926.7,23636.799,45,1,.035251431,17764.543
227874.14,9614.915,45,2,.30807754,7547.4409
139336.14,11829.86,46,5,.21587689,1674.6112
245910.39,5002.292,45,6,.092375077,33502.012
164214.52,5888.6582,49,4,.20904997,22574.654
151795.09,25448.031,36,1,.076841317,24261.488
240135.03,31239.098,49,3,.13548775,6190.2881
158801.23,2855.2085,45,1,.46191964,6830.5879
240902.47,1260.8933,52,0,.10296705,25274.908
297533.66,22099.086,62,0,.088744156,26361.697
225993.34,3314.7729,55,2,.29797807,23081.197
136854.75,644.47528,36,2,.25688362,41237.25
246508.77,3231.4419,40,2,.2500248,42867.688
259828.27,15394.701,45,0,.43702805,31629.936
187069.52,1674.4807,45,2,.084739372,11065.901
254435.7,2267.0105,44,5,.30744785,15897.791
136778.95,46383.004,35,2,.14971854,22835.494
129814.13,9596.1807,38,1,.11900979,22501.758
217600.94,3464.4128,50,2,.0089410851,536.72266
248000.27,18261.014,50,4,.054228082,19571.682
209536.28,10755.226,44,4,.24000834,30961.086
155932,4110.2012,37,4,.071069054,18330.793
233099.64,21778.629,51,1,.44542918,4081.918
179323.7,4388.1602,47,2,.28245914,24546.844
223430.27,14434.841,45,1,.39356175,262.21658
176630.52,16004.748,35,0,.20096907,4557.1807
303413.44,21350.771,49,0,.61899167,42437.012
223024.95,8833.834,41,2,.2802892,58544.984
228216.09,4191.0342,33,1,.17998302,28054.945
206942.16,12156.896,43,3,.08921846,21593.348
159007.16,1518.2183,49,2,.052816108,26550.479
268801.06,10505.757,51,3,.15451849,27733.477
180719.03,13380.021,42,1,.094200432,27374.199
328037.31,9343.2734,45,4,.21703973,94547.391
149186.06,10830.258,46,0,.32430241,692.74829
153457.7,326.25739,38,3,.23502041,45993.336
289038.75,25285.777,51,0,.34802845,3952.3694
290566.09,6492.4067,58,2,.24047133,187.64467
167680.44,470.01746,37,2,.44475916,6092.4927
255068.55,1309.687,54,6,.37862194,52381.52
220290.22,8970.0508,43,2,.15229242,24311.971
252631.84,8491.7676,56,4,.19175851,55487.117
121174.88,18072.291,44,2,.11205847,6300.4551
163750.89,656.99353,47,1,.15439488,2749.1011
201371.11,44320.77,43,2,.25669989,9153.4521
180837.69,11758.028,47,4,.30468652,1920.962
252929.66,21407.057,63,1,.12272222,12913.491
192938.48,60017.078,41,1,.26932865,1443.4127
249768.3,965.04791,59,0,.31754461,13994.13
201827.8,13542.332,50,2,.06416741,7005.9395
159793.72,815.41797,38,3,.31399509,5379.7119
205690.86,21182.131,47,1,.1236171,25620.477
202543.94,8704.9004,49,1,.35531679,5264.8716
162878.22,4587.8745,28,0,.28980371,2660.0251
302992.34,3162.3118,57,1,.13453159,27446.221
301001.06,1134.7509,52,0,.22396649,68287.383
242319.14,7578.9761,43,2,.025476323,10665.745
205541.86,5860.8989,48,3,.30535513,14086.563
166599.06,8940.1953,46,2,.35606176,164.50449
167339.73,10934.85,44,0,.10143835,3830.3857
214011.34,3584.9131,59,2,.055766992,7220.1221
212209.84,6173.519,45,3,.042961266,45804.949
202340.58,7783.8442,55,0,.23978323,21677.877
229220.8,10843.001,44,4,.48602542,50663.535
214917.8,5315.4624,53,3,.24460974,17842.156
239163.11,4945.667,45,0,.074154004,47590.223
215918.77,6239.5151,46,3,.0063682995,34094.219
237707.2,6252.125,53,1,.5996542,34365.547
231954.23,21655.197,48,2,.14185198,20511.191
240231.8,449.33624,38,0,.31442553,110567.99
168181.23,4626.4912,45,3,.06844835,8218.9023
115825.99,1320.1538,40,2,.48187882,5918.6289
198785.33,1058.297,39,0,.23064302,20604.686
200320.17,8485.8066,43,5,.23002662,23935.598
262161.75,49939.578,58,2,.1421894,19832.586
217522.89,1096.75,47,1,.08578071,20020.512
241213.44,1116.7404,49,1,.042033922,13194.939
190985.47,1169.0157,35,1,.21621063,13687.575
188590.3,4578.7124,43,1,.17052554,4.9601746
284095.97,2842.1758,60,1,.13512272,55209.043
236858.09,9295.1572,41,5,.37468389,71361.656
252923.03,8398.001,33,1,.15649085,31359.336
326292.53,17209.303,43,0,.1333777,105486.61
192735.94,2264.9719,44,3,.16233911,9077.1162
229459.39,7788.3062,51,1,.34748039,10737.82
193500.13,14292.567,45,0,.17920613,12764.037
213088.31,57137.285,39,3,.09833806,36278.922
189012.45,7419.438,44,4,.24932061,47524.168
229039.69,1714.7629,47,0,.03373554,32263.146
199967.02,27926.947,58,2,.18887968,5633.4268
254233.88,4314.2783,55,2,.20183995,53507.262
232907.13,11998.986,48,3,.12666301,25493.572
184562.41,7603.0073,47,2,.43619055,34894.086
163649.13,3364.0864,40,1,.02357843,472.38843
175102.47,7354.3564,39,0,.16907872,35366.117
271623.72,16324.568,54,0,.078408435,25761.797
230033.66,4053.7266,50,4,.16402471,11622.248
99269.422,17271.867,43,2,.033540208,9578.6367
259447.97,7321.042,55,1,.20270544,106241.05
262535.41,4558.4507,48,0,.082775958,23584.096
171774.02,2767.8997,51,1,.4033505,7814.2168
221143.92,18248.701,55,2,.029336995,7387.1489
255008.23,1978.6233,49,1,.28789935,55831.457
254671.56,9279.8662,40,1,.20289005,36280.988
169135.48,11496.654,41,2,.23909017,31422.164
134624.08,16525.635,42,6,.37328842,10990.548
328450.91,2554.2847,43,1,.15805016,148813.7
252039.42,4580.1553,57,1,.41317496,14878.128
194303.66,10393.46,58,3,.16361593,9256.624
95251.898,2102.7549,43,0,.2689499,14736.131
190475.27,3541.7388,38,1,.15066342,22865.027
217566.08,16209.86,36,2,.049968533,73135.906
210731.56,13874.374,53,1,.4687387,3587.509
252823.72,23997.611,47,0,.17591518,37665.953
111095.48,11782.209,38,4,.12699872,6555.0596
199670.5,34209.469,48,1,.040103454,19034.92
290824.91,252.0321,48,3,.23529534,48410.406
313912.38,339.39746,39,1,.059799258,124875.92
188582.64,6416.8345,50,2,.32830918,7059.8896
217434.34,2048.2266,40,0,.074354522,33847.211
157214.72,4326.313,33,2,.36215147,31714.672
252813.55,32992.59,52,0,.10580144,51629.66
98431.711,1507.6938,36,2,.46140832,3612.3333
239465.53,19395.553,47,1,.20716225,12925.276
277826.63,6233.8936,60,2,.061248254,9928.3779
209337.92,9133.8799,50,3,.22208591,27081.941
221774.75,7319.7559,55,3,.31580719,27739.018
197850.69,6531.1646,37,0,.04130559,44510.781
134318.86,924.10974,39,2,.15953602,19361.221
234097.59,2542.793,53,3,.19643724,24764.68
196494.45,21702.781,43,3,.17068812,16607.502
161810.56,2732.5981,55,3,.12004168,6665.3936
162309.73,775.16699,45,1,.041389558,2233.2546
181319.78,6009.6445,36,0,.29992279,22362.4
89262.438,10059.141,42,0,.35965374,7771.7876
228853.63,2191.5603,52,2,.20219548,23985.063
246991.14,879.33557,56,3,.051138349,23951.162
196549.13,1296.3785,38,1,.12958789,20387.953
214323.63,1522.0076,50,2,.13178925,7451.3086
154565.83,2030.4447,40,3,.10729729,8212.5322
172500.92,3097.8167,52,2,.53956205,6790.9063
194078.84,23535.609,43,3,.19987276,5637.7393
124839.45,7585.8599,34,0,.16672061,25043.455
251269.3,761.54938,51,1,.065323293,38168.648
185322.03,14496.132,41,1,.056701541,16235.138
178232.88,16958.281,44,3,.12237764,5927.5034
249514.39,6928.2837,37,1,.17102246,60496.613
218859.03,29848.623,39,1,.23376496,28990.52
206084.42,6273.5142,53,1,.23605263,1550.4088
174543.55,22274.541,45,2,.14910555,7562.0112
200054.31,5501.5073,36,1,.21988526,15963.405
243571.84,2809.1611,43,0,.032745473,22077.553
207523.08,6790.3765,48,3,.0573893,4033.1172
210013.05,26249.621,47,5,.23161805,88553.32
256161.67,2596.4565,47,1,.13098276,63136.824
204297.36,3221.825,49,3,.42261642,43298.699
175622.73,11172.741,44,1,.019148543,29043.037
228098,657.5517,45,2,.097634777,34599.879
191610.09,1297.1086,43,0,.13203277,3525.7625
165806.55,5963.0308,42,2,.079386219,1131.3318
149227.95,3830.324,38,5,.10715342,11399.697
158935.84,7046.4834,40,4,.3033092,23636.334
299530.94,4142.0815,46,0,.35383412,44106.262
193417.44,252.61324,49,1,.075781636,11343.201
235794.63,1722.0287,45,1,.23489255,5705.7666
108208.09,7128.7803,40,2,.14586869,4890.7158
189574.63,1190.6332,51,0,.34886974,3429.9302
153160.59,2803.6167,31,0,.27495459,3073.3184
251685.42,39433.613,50,1,.020171037,57477.023
198332.14,10160.711,39,1,.24499491,912.28375
171204.03,9417.1904,48,3,.38381493,25849.064
185868.27,17120.201,36,1,.25245011,24971.752
251569.98,3664.8699,56,1,.31900308,8327.5039
199760.55,10649.321,51,5,.055751819,963.98456
166708.05,619.73932,43,2,.17009783,7260.3135
241951.05,909.11835,52,2,.17940003,15996.249
293166.03,19648.928,45,6,.19055261,89630.328
159481.25,17087.635,36,1,.22254522,18169.754
207515.56,3936.4426,46,3,.47492284,19889.633
195409.59,5976.5703,60,4,.34710696,1698.1633
248767.13,1659.6018,49,1,.17909087,19696.621
230605.88,1238.8707,43,2,.074204832,75013.203
386204.25,3811.405,50,0,.13076513,93599.367
227359.69,10276.865,47,4,.19789153,36743.043
288918.56,3315.0728,56,2,.2265964,52508.059
226342.06,9006.9053,34,1,.27419195,87724.188
190611.11,6262.6094,29,5,.16356531,38779.863
247225.69,9725.4639,58,1,.093322001,7225.2622
242973.61,19391.113,57,1,.08404687,21019.285
223395.16,8490.002,31,2,.54073721,76879.289
215730.36,32071.918,50,2,.32819268,1628.7188
309326.06,6662.0708,60,2,.36954108,44323.379
189436.31,956.96014,37,4,.17208138,8913.04
244598.36,1996.2039,51,4,.10784132,559.32715
285895.63,10034.384,50,1,.20841971,89506.648
223386.61,1744.2982,49,1,.12536928,448.15985
257756.97,5336.6729,47,4,.072539896,8684.6143
241898.28,4718.4165,44,4,.50178981,19979.949
198325.94,784.78241,42,4,.022778589,4702.5557
213673.13,1996.5896,46,3,.096059225,17590.83
251244.17,4937.1133,55,6,.086133137,1806.4414
229920.09,7903.9419,40,2,.1102711,14285.01
139898.34,6062.2622,38,1,.28198364,10630.59
166772.31,8651.9834,41,0,.064230278,24920.584
202994.38,539.12689,46,2,.28103837,35474.488
180123.09,17649.615,45,1,.068137355,24820.584
172112.73,28430.635,40,2,.27437529,31813.602
250974.31,2989.9102,48,1,.16044974,13581.572
200388.16,36444.754,49,2,.15929691,56130.602
201465.84,10990.293,38,1,.20915712,18317.086
213015.45,58.281292,43,1,.07648237,37344.066
77685.461,2924.1665,37,1,.023461929,27969.395
165463.3,2990.3831,37,3,.057456765,17617.318
163298.92,24084.396,40,3,.17044407,1925.1782
193125.06,12405.263,42,3,.28321317,5422.8462
190366.38,30371.396,46,1,.27760088,8016.3501
269970.19,122.45387,55,1,.25255895,31052.74
302098.72,1311.4457,46,0,.20355542,85341.258
284970.75,65016,41,0,.22167487,70021.797
223177.09,10727.376,52,1,.087910689,44488.105
162738.94,17344.043,43,4,.10166965,9404.0977
191559.11,4335.0088,46,2,.068144247,18211.039
